"","﻿Tunning","Sample size","hyperparm","algorithm+score","Cases","","algoname","indtest","score","alpha","penalty","prior","config id","precision","recall","BSF","f1","shd","tp","fp","fn","tn","nEdgesGtPag","a","i","nEdgesPag","tp_undirect","tp_bidirect","tp_o_direct","f1_bde","f1_bic","f1_ll","f1_aic","shd_ll","kl_f1","kl_shd","mi_f1","mi2_f1","Dynamic tuning_F1","Dynamic tuning_SHD","BDeu tuning_F1","BDeu tuning_SHD","BIC tuning_F1","BIC tuning_SHD","Dynamic BDeu/AIC tuning_F1","Dynamic BDeu/AIC tuning_SHD","AIC tuning_F1","AIC tuning_SHD","MI tuning_F1","MI tuning_SHD","Best_config_F1","Best_config_SHD","Best_config_F1","Best_config_SHD"
"5796","STAR",10000,NA,NA,"ALARM",NA,"mmhc","x2","bic","0.01","6","none",105,"0.586225152",0.436956522,0.43615007,"0.500486772",26.4,20.1,0.5,25.9,619.5,46,46,620,34.2,0,0,0,"NA",-12273.13895,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5797","STAR",10000,NA,NA,"ALARM",NA,"mmhc","x2","bic","0.01","7","none",106,"0.586225152",0.436956522,0.43615007,"0.500486772",26.4,20.1,0.5,25.9,619.5,46,46,620,34.2,0,0,0,"NA",-12273.13895,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5798","STAR",10000,NA,NA,"ALARM",NA,"mmhc","x2","bic","0.01","8","none",107,"0.58479658",0.434782609,0.434137447,"0.498542328",26.4,20,0.4,26,619.6,46,46,620,34.1,0,0,0,"NA",-12273.12826,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5799","STAR",10000,NA,NA,"ALARM",NA,"mmhc","x2","bic","0.01","9","none",108,"0.58479658",0.434782609,0.434137447,"0.498542328",26.4,20,0.4,26,619.6,46,46,620,34.1,0,0,0,"NA",-12273.12826,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5800","STAR",10000,NA,NA,"ALARM",NA,"mmhc","x2","bic","0.01","10","none",109,"0.586673457",0.434782609,0.434298738,"0.499276974",26.3,20,0.3,26,619.7,46,46,620,34,0,0,0,"NA",-12273.0645,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5801","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","1",1,"0.740740741",0.64516129,0.63891129,"0.689655172",13,20,2,11,318,31,31,320,27,0,0,0,"NA",-3552.71914,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5802","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","2",2,"0.738095238",0.64516129,0.63859879,"0.688486265",13.1,20,2.1,11,317.9,31,31,320,27.1,0,0,0,"NA",-3552.684691,"NA","NA","NA","NA","NA","NA","NA","-0.001694915","-0.007692308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5803","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","3",3,"0.738095238",0.64516129,0.63859879,"0.688486265",13.1,20,2.1,11,317.9,31,31,320,27.1,0,0,0,"NA",-3553.075821,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5804","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","4",4,"0.719941616",0.64516129,0.63641129,"0.680381843",13.8,20,2.8,11,317.2,31,31,320,27.8,0,0,0,"NA",-3583.353931,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5805","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","5",5,"0.69275915",0.64516129,0.63328629,"0.667943007",14.8,20,3.8,11,316.2,31,31,320,28.9,0,0,0,"NA",-3639.863908,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5806","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","6",6,"0.681680041",0.64516129,0.63172379,"0.662580819",15.3,20,4.3,11,315.7,31,31,320,29.4,0,0,0,"NA",-3665.375408,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5807","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","7",7,"0.679216987",0.64516129,0.63141129,"0.661450875",15.4,20,4.4,11,315.6,31,31,320,29.5,0,0,0,"NA",-3678.127341,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5808","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","8",8,"0.672438953",0.64516129,0.63047379,"0.65820397",15.7,20,4.7,11,315.3,31,31,320,29.8,0,0,0,"NA",-3694.726648,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5809","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","9",9,"0.661497925",0.64516129,0.62891129,"0.652875577",16.2,20,5.2,11,314.8,31,31,320,30.3,0,0,0,"NA",-3712.529808,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5810","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","10",10,"0.658994084",0.651612903,0.634737903,"0.655041949",16.2,20.2,5.4,10.8,314.6,31,31,320,30.7,0,0,0,"NA",-3738.968477,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5811","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","11",11,"0.654949607",0.651612903,0.634112903,"0.652992244",16.4,20.2,5.6,10.8,314.4,31,31,320,30.9,0,0,0,"NA",-3757.545281,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5812","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","12",12,"0.648737386",0.658064516,0.639314516,"0.65313955",16.6,20.4,6,10.6,314,31,31,320,31.5,0,0,0,"NA",-3783.040209,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5813","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","13",13,"0.634018335",0.658064516,0.636814516,"0.645301812",17.4,20.4,6.8,10.6,313.2,31,31,320,32.3,0,0,0,"NA",-3852.53084,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5814","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","14",14,"0.61401267",0.658064516,0.633689516,"0.634966387",18.4,20.4,7.8,10.6,312.2,31,31,320,33.3,0,0,0,"NA",-3903.444445,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5815","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","15",15,"0.593963654",0.658064516,0.630252016,"0.624164525",19.5,20.4,8.9,10.6,311.1,31,31,320,34.4,0,0,0,"NA",-3978.941383,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5816","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","16",16,"0.577140958",0.658064516,0.627127016,"0.614776476",20.5,20.4,9.9,10.6,310.1,31,31,320,35.4,0,0,0,"NA",-4048.545954,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5817","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","17",17,"0.571635346",0.664516129,0.632016129,"0.614395324",20.8,20.6,10.4,10.4,309.6,31,31,320,36.1,0,0,0,"NA",-4105.809006,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5818","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","18",18,"0.564118598",0.664516129,0.630453629,"0.609965031",21.3,20.6,10.9,10.4,309.1,31,31,320,36.6,0,0,0,"NA",-4148.760947,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5819","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","19",19,"0.560875355",0.664516129,0.629828629,"0.608093373",21.5,20.6,11.1,10.4,308.9,31,31,320,36.8,0,0,0,"NA",-4179.590684,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5820","STAR",1000,NA,NA,"Property",NA,"hc","none","bdeu","none","none","20",20,"0.556021507",0.664516129,0.628891129,"0.60531204",21.8,20.6,11.4,10.4,308.6,31,31,320,37.1,0,0,0,"NA",-4232.021425,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5821","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","1","none",21,"0.415119286",0.641935484,0.574747984,"0.504024886",32.6,19.9,21.5,11.1,298.5,31,31,320,48,0,0,0,"NA",-4404.961338,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5822","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","2","none",22,"0.663492063",0.612903226,0.598840726,"0.636840693",16.5,19,4.5,12,315.5,31,31,320,28.7,0,0,0,"NA",-3367.355813,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5823","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","3","none",23,"0.693424501",0.567741935,0.560554435,"0.624222193",15.7,17.6,2.3,13.4,317.7,31,31,320,25.4,0,0,0,"NA",-3315.622692,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5824","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","4","none",24,"0.689268116",0.532258065,0.522883065,"0.600517076",17.5,16.5,3,14.5,317,31,31,320,24,0,0,0,"NA",-3160.769967,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5825","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","5","none",25,"0.649209486",0.470967742,0.463155242,"0.545842068",18.9,14.6,2.5,16.4,317.5,31,31,320,22.5,0,0,0,"NA",-3066.870108,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5826","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","6","none",26,"0.654978355",0.458064516,0.452127016,"0.53904209",18.7,14.2,1.9,16.8,318.1,31,31,320,21.7,0,0,0,"NA",-3048.432727,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5827","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","7","none",27,"0.649285714",0.429032258,0.424032258,"0.516591252",19.3,13.3,1.6,17.7,318.4,31,31,320,20.5,0,0,0,"NA",-3021.992955,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5828","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","8","none",28,"0.616904762",0.4,0.3928125,"0.485294118",20.9,12.4,2.3,18.6,317.7,31,31,320,20.1,0,0,0,"NA",-3027.343732,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5829","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","9","none",29,"0.581090226",0.370967742,0.363155242,"0.452742081",22,11.5,2.5,19.5,317.5,31,31,320,19.8,0,0,0,"NA",-3029.23891,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5830","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","10","none",30,"0.591315789",0.367741935,0.359616935,"0.453411765",22.2,11.4,2.6,19.6,317.4,31,31,320,19.3,0,0,0,"NA",-3033.535903,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5831","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","11","none",31,"0.605263158",0.370967742,0.363155242,"0.46",22,11.5,2.5,19.5,317.5,31,31,320,19,0,0,0,"NA",-3040.170559,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5832","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","12","none",32,"0.605263158",0.370967742,0.363155242,"0.46",22,11.5,2.5,19.5,317.5,31,31,320,19,0,0,0,"NA",-3043.172872,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5833","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","13","none",33,"0.622015824",0.370967742,0.363780242,"0.464608844",21.8,11.5,2.3,19.5,317.7,31,31,320,18.5,0,0,0,"NA",-3051.648746,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5834","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","14","none",34,"0.639624183",0.35483871,0.34858871,"0.456328702",22,11,2,20,318,31,31,320,17.2,0,0,0,"NA",-3071.047518,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5835","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","15","none",35,"0.637990196",0.341935484,0.335685484,"0.445078883",22.4,10.6,2,20.4,318,31,31,320,16.6,0,0,0,"NA",-3081.88757,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5836","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","16","none",36,"0.643872549",0.332258065,0.326633065,"0.438247764",22.5,10.3,1.8,20.7,318.2,31,31,320,16,0,0,0,"NA",-3101.279905,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5837","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","17","none",37,"0.670535714",0.325806452,0.320806452,"0.438236201",22.5,10.1,1.6,20.9,318.4,31,31,320,15.1,0,0,0,"NA",-3118.033536,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5838","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","18","none",38,"0.677380952",0.322580645,0.317893145,"0.436797204",22.5,10,1.5,21,318.5,31,31,320,14.8,0,0,0,"NA",-3124.466488,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5839","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","19","none",39,"0.715018315",0.322580645,0.319143145,"0.444488362",22.1,10,1.1,21,318.9,31,31,320,14,0,0,0,"NA",-3135.944889,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5840","STAR",1000,NA,NA,"Property",NA,"hc","none","bic","none","20","none",40,"0.724395604",0.316129032,0.312379032,"0.439877031",22.4,9.8,1.2,21.2,318.8,31,31,320,13.6,0,0,0,"NA",-3141.982247,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5841","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","1",41,"0.7053722",0.522580645,0.517893145,"0.600160591",16.3,16.2,1.5,14.8,318.5,31,31,320,23,0,0,0,"NA",-3175.225557,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5842","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","2",42,"0.703675889",0.519354839,0.514979839,"0.597456823",16.3,16.1,1.4,14.9,318.6,31,31,320,22.9,0,0,0,"NA",-3175.420349,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5843","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","3",43,"0.704268775",0.519354839,0.515292339,"0.597666467",16.2,16.1,1.3,14.9,318.7,31,31,320,22.9,0,0,0,"NA",-3175.420349,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5844","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","4",44,"0.696081686",0.516129032,0.512379032,"0.592543403",16.2,16,1.2,15,318.8,31,31,320,23,0,0,0,"NA",-3175.225557,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5845","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","5",45,"0.709734519",0.525806452,0.522056452,"0.603866699",15.9,16.3,1.2,14.7,318.8,31,31,320,23,0,0,0,"NA",-3175.225557,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5846","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","6",46,"0.709505929",0.525806452,0.521743952,"0.603791872",16,16.3,1.3,14.7,318.7,31,31,320,23,0,0,0,"NA",-3175.225557,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5847","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","7",47,"0.699688406",0.519354839,0.514979839,"0.595975206",16.3,16.1,1.4,14.9,318.6,31,31,320,23,0,0,0,"NA",-3175.225557,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5848","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","8",48,"0.70423386",0.522580645,0.518518145,"0.599748791",16.1,16.2,1.3,14.8,318.7,31,31,320,23,0,0,0,"NA",-3175.225557,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5849","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","9",49,"0.744189723",0.548387097,0.544012097,"0.631279325",15.4,17,1.4,14,318.6,31,31,320,22.9,0,0,0,"NA",-3161.104269,"NA","NA","NA","NA","NA","NA","NA","0.05185068","0.055214724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5850","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","10",50,"0.712964427",0.525806452,0.521743952,"0.605073874",16,16.3,1.3,14.7,318.7,31,31,320,22.9,0,0,0,"NA",-3161.104269,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5851","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","11",51,"0.716964427",0.529032258,0.525594758,"0.608645303",15.7,16.4,1.1,14.6,318.9,31,31,320,22.9,0,0,0,"NA",-3161.104269,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5852","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","12",52,"0.69972332",0.516129032,0.512379032,"0.593892882",16.2,16,1.2,15,318.8,31,31,320,22.9,0,0,0,"NA",-3161.104269,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5853","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","13",53,"0.699177866",0.516129032,0.512691532,"0.593690726",16.1,16,1.1,15,318.9,31,31,320,22.9,0,0,0,"NA",-3161.104269,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5854","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","14",54,"0.690434783",0.509677419,0.505614919,"0.586275831",16.5,15.8,1.3,15.2,318.7,31,31,320,22.9,0,0,0,"NA",-3161.104269,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5855","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","15",55,"0.712814229",0.525806452,0.522681452,"0.60501148",15.7,16.3,1,14.7,319,31,31,320,22.9,0,0,0,"NA",-3161.104269,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5856","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","16",56,"0.695027668",0.512903226,0.509153226,"0.590056903",16.3,15.9,1.2,15.1,318.8,31,31,320,22.9,0,0,0,"NA",-3161.104269,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5857","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","17",57,"0.695770751",0.512903226,0.508215726,"0.590328941",16.6,15.9,1.5,15.1,318.5,31,31,320,22.9,0,0,0,"NA",-3161.104269,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5858","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","18",58,"0.712766798",0.525806452,0.522681452,"0.605003993",15.7,16.3,1,14.7,319,31,31,320,22.9,0,0,0,"NA",-3161.104269,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5859","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","19",59,"0.708071146",0.522580645,0.518205645,"0.601168014",16.2,16.2,1.4,14.8,318.6,31,31,320,22.9,0,0,0,"NA",-3161.104269,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5860","STAR",1000,NA,NA,"Property",NA,"mcmc","none","bdeu","none","none","20",60,"0.726055336",0.535483871,0.532046371,"0.616192473",15.5,16.6,1.1,14.4,318.9,31,31,320,22.9,0,0,0,"NA",-3161.104269,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5861","STAR",1000,NA,NA,"Property",NA,"pc","x2","none","0.05","none","none",61,"0.40403557",0.166129032,0.156441532,"0.234031127",27.175,5.15,3.1,25.85,316.9,31,31,320,13.1,1.775,0,0,"NA",-3562.266725,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5862","STAR",1000,NA,NA,"Property",NA,"pc","x2","none","0.01","none","none",62,"0.377299367",0.153225806,0.142913306,"0.217005841",27.675,4.75,3.3,26.25,316.7,31,31,320,12.8,1.875,0,0,"NA",-3582.58676,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5863","STAR",1000,NA,NA,"Property",NA,"pc","x2","none","0.1","none","none",63,"0.445894106",0.170967742,0.164405242,"0.246810762",26.05,5.3,2.1,25.7,317.9,31,31,320,11.9,1.75,0,0,"NA",-3521.338551,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5864","STAR",1000,NA,NA,"Property",NA,"pc","mi","none","0.05","none","none",64,"0.412280612",0.162903226,0.155403226,"0.23270699",26.425,5.05,2.4,25.95,317.6,31,31,320,12.5,1.925,0,0,"NA",-3525.838921,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5865","STAR",1000,NA,NA,"Property",NA,"pc","mi","none","0.01","none","none",65,"0.384995421",0.174193548,0.161693548,"0.239094159",27.7,5.4,4,25.6,316,31,31,320,14.2,1.9,0,0,"NA",-3619.489602,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5866","STAR",1000,NA,NA,"Property",NA,"pc","mi","none","0.1","none","none",66,"0.440438728",0.164516129,0.158578629,"0.238748696",25.95,5.1,1.9,25.9,318.1,31,31,320,11.7,1.85,0,0,"NA",-3496.495893,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5867","STAR",1000,NA,NA,"Property",NA,"pc","mi-sh","none","0.05","none","none",67,"0.592878788",0.206451613,0.206451613,"0.306077303",22.9,6.4,0,24.6,320,31,31,320,10.8,1.7,0,0,"NA",-3486.867276,"NA","NA","NA","NA","NA","NA","NA","0.30784869","0.157313707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5868","STAR",1000,NA,NA,"Property",NA,"pc","mi-sh","none","0.01","none","none",68,"0.590454545",0.211290323,0.211290323,"0.310972909",22.775,6.55,0,24.45,320,31,31,320,11.1,1.675,0,0,"NA",-3518.570453,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
