Cases,Sample size,Tuning Score,algoname,indtest,score,alpha,penalty,prior,config id,precision,recall,BSF,f1,shd,tp,fp,fn,tn,nEdgesGtPag,a,i,nEdgesPag,tp_undirect,tp_bidirect,tp_o_direct,Avg_BDeu,Avg_bic,Avg_ll,Avg_aic,avg_free_param,Avg_mi,Avg_mi_sh,total_mi,total_mi_sh,tuning_F1,tuning_SHD
ALARM,10000,OCT,FGS_tetrad,none,bic,none,6,none,26,0.585305258,0.423913043,0.418751753,0.491660175,28.2,19.5,3.2,26.5,616.8,46,46,620,33.3,1.5,0,0,NA,-11442.2525,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALARM,10000,OCT,FGS_tetrad,none,bic,none,7,none,27,0.516115196,0.369565217,0.364403927,0.430660094,30.8,17,3.2,29,616.8,46,46,620,33,1.4,0,0,NA,-11531.01313,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALARM,10000,OCT,FGS_tetrad,none,bic,none,8,none,28,0.455626114,0.331521739,0.326360449,0.383748783,32.675,15.25,3.2,30.75,616.8,46,46,620,33.5,1.275,0,0,NA,-11551.496,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALARM,10000,OCT,FGS_tetrad,none,bic,none,9,none,29,0.448746658,0.32173913,0.31673913,0.374740344,33,14.8,3.1,31.2,616.9,46,46,620,33,1.3,0,0,NA,-11560.40706,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALARM,10000,OCT,FGS_tetrad,none,bic,none,10,none,30,0.763444345,0.690217391,0.682798036,0.724940709,17.825,31.75,4.6,14.25,615.4,46,46,620,41.6,1.025,0,0,NA,-10886.72435,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALARM,10000,OCT,FGS_tetrad,none,bic,none,11,none,31,0.776277584,0.684782609,0.678976157,0.727618102,17.05,31.5,3.6,14.5,616.4,46,46,620,40.6,1.05,0,0,NA,-10892.28794,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALARM,10000,OCT,FGS_tetrad,none,bic,none,12,none,32,0.747639373,0.660869565,0.654901823,0.70154006,18.25,30.4,3.7,15.6,616.3,46,46,620,40.7,1.05,0,0,NA,-10891.41949,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALARM,10000,OCT,FGS_tetrad,none,bic,none,13,none,33,0.742682927,0.648913043,0.642622721,0.692622294,18.825,29.85,3.9,16.15,616.1,46,46,620,40.2,1.225,0,0,NA,-10921.51148,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALARM,10000,OCT,FGS_tetrad,none,bic,none,14,none,34,0.705595238,0.620652174,0.6135554,0.660360927,20.425,28.55,4.4,17.45,615.6,46,46,620,40.5,1.425,0,0,NA,-10928.42043,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALARM,10000,OCT,FGS_tetrad,none,bic,none,15,none,35,0.6925,0.602173913,0.595399719,0.644186047,21.2,27.7,4.2,18.3,615.8,46,46,620,40,1.3,0,0,NA,-10959.99887,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALARM,10000,OCT,FGS_tetrad,none,bic,none,16,none,36,0.662019231,0.568478261,0.561704067,0.611668947,22.525,26.15,4.2,19.85,615.8,46,46,620,39.5,1.525,0,0,NA,-10997.97827,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALARM,10000,OCT,FGS_tetrad,none,bic,none,17,none,37,0.662887989,0.557608696,0.550834502,0.605686275,23.025,25.65,4.2,20.35,615.8,46,46,620,38.7,1.525,0,0,NA,-11039.13509,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALARM,10000,OCT,FGS_tetrad,none,bic,none,18,none,38,0.658553088,0.54673913,0.540126227,0.59740137,23.375,25.15,4.1,20.85,615.9,46,46,620,38.2,1.575,0,0,NA,-11064.98066,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALARM,10000,OCT,FGS_tetrad,none,bic,none,19,none,39,0.670673305,0.542391304,0.537068724,0.59968935,22.725,24.95,3.3,21.05,616.7,46,46,620,37.2,1.625,0,0,NA,-11134.40889,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALARM,10000,OCT,FGS_tetrad,none,bic,none,20,none,40,0.673484556,0.527173913,0.522012623,0.591391945,23.425,24.25,3.2,21.75,616.8,46,46,620,36,1.525,0,0,NA,-11184.72026,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,1,1,0.733035714,0.66875,0.63875,0.69875,2.825,5.35,0.6,2.65,19.4,8,8,20,7.3,0.425,0,0,NA,-235.3367105,NA,NA,NA,NA,NA,NA,NA,0,0
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,2,2,0.534015152,0.73125,0.56125,0.616754386,4.875,5.85,3.4,2.15,16.6,8,8,20,11,0.675,0,0,NA,-243.8940152,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,3,3,0.519469697,0.73125,0.54625,0.606929825,5.225,5.85,3.7,2.15,16.3,8,8,20,11.3,0.625,0,0,NA,-244.8860564,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,4,4,0.509469697,0.725,0.535,0.598157895,5.4,5.8,3.8,2.2,16.2,8,8,20,11.4,0.6,0,0,NA,-245.2860564,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,5,5,0.520378788,0.7375,0.5475,0.609619883,5.3,5.9,3.8,2.1,16.2,8,8,20,11.4,0.6,0,0,NA,-244.6106054,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,6,6,0.520378788,0.7375,0.5475,0.609619883,5.3,5.9,3.8,2.1,16.2,8,8,20,11.4,0.6,0,0,NA,-244.6106054,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,7,7,0.52,0.74375,0.54875,0.611461988,5.325,5.95,3.9,2.05,16.1,8,8,20,11.5,0.625,0,0,NA,-245.2655284,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,8,8,0.509090909,0.7375,0.5375,0.602105263,5.45,5.9,4,2.1,16,8,8,20,11.6,0.65,0,0,NA,-245.6520808,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,9,9,0.508333333,0.74375,0.53875,0.603684211,5.525,5.95,4.1,2.05,15.9,8,8,20,11.7,0.625,0,0,NA,-246.4487837,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,10,10,0.759920635,0.7125,0.6775,0.734019608,2.55,5.7,0.7,2.3,19.3,8,8,20,7.5,0.45,0,0,NA,-235.5574572,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,11,11,0.745535714,0.725,0.68,0.733406863,2.65,5.8,0.9,2.2,19.1,8,8,20,7.8,0.45,0,0,NA,-236.1836797,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,12,12,0.741071429,0.73125,0.69125,0.734656863,2.425,5.85,0.8,2.15,19.2,8,8,20,7.9,0.525,0,0,NA,-236.2305787,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,13,13,0.71906746,0.74375,0.69875,0.729697712,2.375,5.95,0.9,2.05,19.1,8,8,20,8.3,0.575,0,0,NA,-237.0295686,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,14,14,0.696944444,0.7375,0.6825,0.715604575,2.6,5.9,1.1,2.1,18.9,8,8,20,8.5,0.6,0,0,NA,-237.0771673,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,15,15,0.65125,0.73125,0.65125,0.687183953,3.175,5.85,1.6,2.15,18.4,8,8,20,9.1,0.575,0,0,NA,-239.0771475,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,16,16,0.640138889,0.7375,0.6475,0.682987186,3.3,5.9,1.8,2.1,18.2,8,8,20,9.4,0.6,0,0,NA,-239.8179005,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,17,17,0.62645202,0.74375,0.63875,0.676950034,3.475,5.95,2.1,2.05,17.9,8,8,20,9.7,0.675,0,0,NA,-240.8168146,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,18,18,0.593181818,0.75,0.615,0.659415205,4.1,6,2.7,2,17.3,8,8,20,10.3,0.6,0,0,NA,-242.182631,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,19,19,0.527272727,0.7125,0.5525,0.605614035,4.85,5.7,3.2,2.3,16.8,8,8,20,10.8,0.65,0,0,NA,-243.4714545,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bdeu,none,none,20,20,0.529469697,0.73125,0.55625,0.613596491,4.975,5.85,3.5,2.15,16.5,8,8,20,11.1,0.675,0,0,NA,-244.2940152,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,1,none,21,0.764285714,0.6875,0.6625,0.723333333,2.55,5.5,0.5,2.5,19.5,8,8,20,7.2,0.45,0,0,NA,-235.2397277,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,2,none,22,0.5,0.24375,0.24375,0.327272727,5.075,1.95,0,6.05,20,8,8,20,3.9,0.975,0,0,NA,-241.2270698,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,3,none,23,0.5,0.225,0.225,0.309090909,5.3,1.8,0,6.2,20,8,8,20,3.6,0.9,0,0,NA,-243.7536181,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,4,none,24,0.5,0.2125,0.2125,0.296969697,5.45,1.7,0,6.3,20,8,8,20,3.4,0.85,0,0,NA,-244.0400581,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,5,none,25,0.5,0.20625,0.20625,0.290909091,5.525,1.65,0,6.35,20,8,8,20,3.3,0.825,0,0,NA,-245.5946171,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,6,none,26,0.5,0.20625,0.20625,0.290909091,5.525,1.65,0,6.35,20,8,8,20,3.3,0.825,0,0,NA,-245.5946171,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,7,none,27,0.5,0.19375,0.19375,0.278787879,5.675,1.55,0,6.45,20,8,8,20,3.1,0.775,0,0,NA,-247.2358386,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,8,none,28,0.5,0.19375,0.19375,0.278787879,5.675,1.55,0,6.45,20,8,8,20,3.1,0.775,0,0,NA,-247.2358386,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,9,none,29,0.5,0.1875,0.1875,0.272727273,5.75,1.5,0,6.5,20,8,8,20,3,0.75,0,0,NA,-247.723819,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,10,none,30,0.707142857,0.61875,0.60375,0.66,3.025,4.95,0.3,3.05,19.7,8,8,20,7,0.325,0,0,NA,-234.9276983,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,11,none,31,0.673809524,0.54375,0.52875,0.600952381,3.475,4.35,0.3,3.65,19.7,8,8,20,6.4,0.475,0,0,NA,-237.5111239,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,12,none,32,0.69047619,0.54375,0.53375,0.607032967,3.325,4.35,0.2,3.65,19.8,8,8,20,6.2,0.525,0,0,NA,-237.9301812,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,13,none,33,0.610714286,0.45625,0.44625,0.521208791,3.925,3.65,0.2,4.35,19.8,8,8,20,5.9,0.625,0,0,NA,-239.066561,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,14,none,34,0.573333333,0.4,0.39,0.47032967,4.35,3.2,0.2,4.8,19.8,8,8,20,5.5,0.65,0,0,NA,-239.8314301,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,15,none,35,0.6,0.3875,0.3775,0.468864469,4.4,3.1,0.2,4.9,19.8,8,8,20,5.1,0.7,0,0,NA,-240.4929172,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,16,none,36,0.563333333,0.34375,0.33875,0.424542125,4.475,2.75,0.1,5.25,19.9,8,8,20,4.8,0.875,0,0,NA,-240.6696679,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,17,none,37,0.49,0.26875,0.26375,0.346153846,4.875,2.15,0.1,5.85,19.9,8,8,20,4.4,1.075,0,0,NA,-240.5863987,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,18,none,38,0.5,0.25625,0.25625,0.338461538,4.925,2.05,0,5.95,20,8,8,20,4.1,1.025,0,0,NA,-241.1065193,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,19,none,39,0.5,0.25625,0.25625,0.338461538,4.925,2.05,0,5.95,20,8,8,20,4.1,1.025,0,0,NA,-241.1065193,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,OCT,FGS_tetrad,none,bic,none,20,none,40,0.5,0.23125,0.23125,0.315151515,5.225,1.85,0,6.15,20,8,8,20,3.7,0.925,0,0,NA,-243.4987745,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,1,1,0.810615079,0.7875,0.7775,0.797720588,1.25,6.3,0.2,1.7,19.8,8,8,20,7.8,0.65,0,0,NA,-2254.557291,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,2,2,0.649722222,0.775,0.69,0.704526144,2.6,6.2,1.7,1.8,18.3,8,8,20,9.7,0.9,0,0,NA,-2257.769463,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,3,3,0.589090909,0.75625,0.64125,0.661754386,3.275,6.05,2.3,1.95,17.7,8,8,20,10.3,0.975,0,0,NA,-2260.032659,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,4,4,0.589090909,0.75625,0.64125,0.661754386,3.275,6.05,2.3,1.95,17.7,8,8,20,10.3,0.975,0,0,NA,-2260.032659,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,5,5,0.589090909,0.75625,0.64125,0.661754386,3.275,6.05,2.3,1.95,17.7,8,8,20,10.3,0.975,0,0,NA,-2260.032659,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,6,6,0.589090909,0.75625,0.64125,0.661754386,3.275,6.05,2.3,1.95,17.7,8,8,20,10.3,0.975,0,0,NA,-2260.032659,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,7,7,0.589090909,0.75625,0.64125,0.661754386,3.275,6.05,2.3,1.95,17.7,8,8,20,10.3,0.975,0,0,NA,-2260.032659,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,8,8,0.589090909,0.75625,0.64125,0.661754386,3.275,6.05,2.3,1.95,17.7,8,8,20,10.3,0.975,0,0,NA,-2260.032659,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,9,9,0.589090909,0.75625,0.64125,0.661754386,3.275,6.05,2.3,1.95,17.7,8,8,20,10.3,0.975,0,0,NA,-2260.032659,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,10,10,0.810615079,0.7875,0.7775,0.797720588,1.25,6.3,0.2,1.7,19.8,8,8,20,7.8,0.65,0,0,NA,-2254.557291,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,11,11,0.79781746,0.79375,0.77875,0.794558824,1.275,6.35,0.3,1.65,19.7,8,8,20,8,0.675,0,0,NA,-2254.646432,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,12,12,0.805178571,0.8,0.79,0.800972222,1.1,6.4,0.2,1.6,19.8,8,8,20,8,0.7,0,0,NA,-2254.449206,NA,NA,NA,NA,NA,NA,NA,0.004076157,0.12
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,13,13,0.794464286,0.8,0.785,0.795972222,1.2,6.4,0.3,1.6,19.7,8,8,20,8.1,0.7,0,0,NA,-2254.548965,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,14,14,0.771944444,0.80625,0.78125,0.787663399,1.325,6.45,0.5,1.55,19.5,8,8,20,8.4,0.725,0,0,NA,-2254.68314,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,15,15,0.769166667,0.8125,0.7875,0.789133987,1.25,6.5,0.5,1.5,19.5,8,8,20,8.5,0.75,0,0,NA,-2254.460026,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,16,16,0.752916667,0.8125,0.7775,0.780106209,1.45,6.5,0.7,1.5,19.3,8,8,20,8.7,0.75,0,0,NA,-2254.778493,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,17,17,0.752916667,0.8125,0.7775,0.780106209,1.45,6.5,0.7,1.5,19.3,8,8,20,8.7,0.75,0,0,NA,-2254.778493,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,18,18,0.734861111,0.8125,0.7675,0.770547386,1.65,6.5,0.9,1.5,19.1,8,8,20,8.9,0.75,0,0,NA,-2255.157907,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,19,19,0.658813131,0.78125,0.70125,0.712947196,2.475,6.25,1.6,1.75,18.4,8,8,20,9.6,0.875,0,0,NA,-2257.369463,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bdeu,none,none,20,20,0.631590909,0.76875,0.67375,0.690921053,2.825,6.15,1.9,1.85,18.1,8,8,20,9.9,0.925,0,0,NA,-2258.977166,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,1,none,21,0.810615079,0.7875,0.7775,0.797720588,1.25,6.3,0.2,1.7,19.8,8,8,20,7.8,0.65,0,0,NA,-2254.557291,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,2,none,22,0.857142857,0.75,0.75,0.8,1.5,6,0,2,20,8,8,20,7,0.5,0,0,NA,-2254.319567,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,3,none,23,0.857142857,0.75,0.75,0.8,1.5,6,0,2,20,8,8,20,7,0.5,0,0,NA,-2254.319567,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,4,none,24,0.828571429,0.725,0.725,0.773333333,1.75,5.8,0,2.2,20,8,8,20,7,0.45,0,0,NA,-2255.838,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,5,none,25,0.828571429,0.725,0.725,0.773333333,1.75,5.8,0,2.2,20,8,8,20,7,0.45,0,0,NA,-2255.838,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,6,none,26,0.80952381,0.7,0.7,0.75047619,2,5.6,0,2.4,20,8,8,20,6.9,0.4,0,0,NA,-2258.735033,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,7,none,27,0.80952381,0.7,0.7,0.75047619,2,5.6,0,2.4,20,8,8,20,6.9,0.4,0,0,NA,-2258.735033,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,8,none,28,0.761904762,0.625,0.625,0.685714286,2.75,5,0,3,20,8,8,20,6.5,0.25,0,0,NA,-2270.214169,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,9,none,29,0.761904762,0.625,0.625,0.685714286,2.75,5,0,3,20,8,8,20,6.5,0.25,0,0,NA,-2270.214169,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,10,none,30,0.848214286,0.7625,0.7625,0.8025,1.35,6.1,0,1.9,20,8,8,20,7.2,0.55,0,0,NA,-2254.396269,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,11,none,31,0.852678571,0.75625,0.75625,0.80125,1.425,6.05,0,1.95,20,8,8,20,7.1,0.525,0,0,NA,-2254.411494,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,12,none,32,0.857142857,0.75,0.75,0.8,1.5,6,0,2,20,8,8,20,7,0.5,0,0,NA,-2254.319567,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,13,none,33,0.857142857,0.75,0.75,0.8,1.5,6,0,2,20,8,8,20,7,0.5,0,0,NA,-2254.319567,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,14,none,34,0.857142857,0.75,0.75,0.8,1.5,6,0,2,20,8,8,20,7,0.5,0,0,NA,-2254.319567,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,15,none,35,0.857142857,0.75,0.75,0.8,1.5,6,0,2,20,8,8,20,7,0.5,0,0,NA,-2254.319567,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,16,none,36,0.857142857,0.75,0.75,0.8,1.5,6,0,2,20,8,8,20,7,0.5,0,0,NA,-2254.319567,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,17,none,37,0.857142857,0.75,0.75,0.8,1.5,6,0,2,20,8,8,20,7,0.5,0,0,NA,-2254.319567,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,18,none,38,0.857142857,0.75,0.75,0.8,1.5,6,0,2,20,8,8,20,7,0.5,0,0,NA,-2254.319567,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,19,none,39,0.857142857,0.75,0.75,0.8,1.5,6,0,2,20,8,8,20,7,0.5,0,0,NA,-2254.319567,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,10000,OCT,FGS_tetrad,none,bic,none,20,none,40,0.857142857,0.75,0.75,0.8,1.5,6,0,2,20,8,8,20,7,0.5,0,0,NA,-2254.319567,NA,NA,NA,NA,NA,NA,NA,NA,NA
Property,1000,OCT,FGS_tetrad,none,bdeu,none,none,1,1,0.650554348,0.501612903,0.488487903,0.566339586,18.125,15.55,4.2,15.45,315.8,31,31,320,23.9,1.525,0,0,NA,-3457.372839,NA,NA,NA,NA,NA,NA,NA,0,0
Property,1000,OCT,FGS_tetrad,none,bdeu,none,none,2,2,0.660629728,0.572580645,0.554768145,0.613324259,17.875,17.75,5.7,13.25,314.3,31,31,320,26.9,1.075,0,0,NA,-3687.943298,NA,NA,NA,NA,NA,NA,NA,NA,NA
Property,1000,OCT,FGS_tetrad,none,bdeu,none,none,3,3,0.676966829,0.598387097,0.580262097,0.634995883,17.175,18.55,5.8,12.45,314.2,31,31,320,27.4,1.075,0,0,NA,-3719.397875,NA,NA,NA,NA,NA,NA,NA,NA,NA
Property,1000,OCT,FGS_tetrad,none,bdeu,none,none,4,4,0.65010989,0.582258065,0.561945565,0.613966422,18.475,18.05,6.5,12.95,313.5,31,31,320,27.9,0.975,0,0,NA,-3750.758571,NA,NA,NA,NA,NA,NA,NA,NA,NA
Property,1000,OCT,FGS_tetrad,none,bdeu,none,none,5,5,0.644504863,0.582258065,0.561320565,0.61150372,18.675,18.05,6.7,12.95,313.3,31,31,320,28.1,0.975,0,0,NA,-3779.494327,NA,NA,NA,NA,NA,NA,NA,NA,NA
Property,1000,OCT,FGS_tetrad,none,bdeu,none,none,6,6,0.654979093,0.60483871,0.58296371,0.628403079,18.325,18.75,7,12.25,313,31,31,320,28.7,0.925,0,0,NA,-3860.444483,NA,NA,NA,NA,NA,NA,NA,NA,NA
Property,1000,OCT,FGS_tetrad,none,bdeu,none,none,7,7,0.643647393,0.606451613,0.582701613,0.624012566,18.9,18.8,7.6,12.2,312.4,31,31,320,29.3,0.9,0,0,NA,-3950.913028,NA,NA,NA,NA,NA,NA,NA,NA,NA
Property,1000,OCT,FGS_tetrad,none,bdeu,none,none,8,8,0.589199915,0.566129032,0.538316532,0.577061601,21.425,17.55,8.9,13.45,311.1,31,31,320,29.9,0.925,0,0,NA,-4074.328335,NA,NA,NA,NA,NA,NA,NA,NA,NA
Property,1000,OCT,FGS_tetrad,none,bdeu,none,none,9,9,0.590617437,0.572580645,0.544455645,0.581202377,21.225,17.75,9,13.25,311,31,31,320,30.1,1.025,0,0,NA,-4093.865407,NA,NA,NA,NA,NA,NA,NA,NA,NA
Property,1000,OCT,FGS_tetrad,none,bdeu,none,none,10,10,0.678127648,0.533870968,0.521058468,0.59725469,17.125,16.55,4.1,14.45,315.9,31,31,320,24.4,1.425,0,0,NA,-3502.040953,NA,NA,NA,NA,NA,NA,NA,NA,NA
Property,1000,OCT,FGS_tetrad,none,bdeu,none,none,11,11,0.674824972,0.540322581,0.526885081,0.599880952,17.175,16.75,4.3,14.25,315.7,31,31,320,24.8,1.375,0,0,NA,-3554.200654,NA,NA,NA,NA,NA,NA,NA,NA,NA
Property,1000,OCT,FGS_tetrad,none,bdeu,none,none,12,12,0.741363434,0.598387097,0.588074597,0.662030645,14.425,18.55,3.3,12.45,316.7,31,31,320,25,1.325,0,0,NA,-3574.76624,NA,NA,NA,NA,NA,NA,NA,NA,NA
